dimensions,dtype,index_dtype,size,block_size,compress,negate,add,multiply,dot,norm2,mean,variance,cosine_similarity,structural_similarity,decompress
3,bfloat16,int32,256,16,0.0036827564239501954,6.628036499023438e-06,0.0003620624542236328,1.0061264038085938e-05,0.0008453369140625,0.00030074119567871096,0.00014743804931640624,0.0002779960632324219,0.0005267620086669922,0.0016521453857421876,0.0004374980926513672
3,bfloat16,int32,512,16,0.02816617488861084,6.67572021484375e-06,0.0026030540466308594,1.0347366333007812e-05,0.0064662456512451175,0.002144193649291992,0.0007120132446289063,0.0015651702880859375,0.0035239696502685548,0.009337186813354492,0.002354001998901367
3,bfloat16,int32,1024,16,0.22837088108062745,1.0919570922851562e-05,0.02046990394592285,1.1873245239257812e-05,0.05118956565856934,0.01659398078918457,0.005092477798461914,0.011670684814453125,0.027067041397094725,0.06955132484436036,0.017164182662963868
3,bfloat16,int32,2048,16,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
3,bfloat16,int32,4096,16,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
3,bfloat16,int32,8192,16,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,4,4,0.0002370119094848633,6.67572021484375e-06,9.95635986328125e-05,9.822845458984376e-06,0.00012183189392089844,5.650520324707031e-05,9.107589721679688e-05,0.00010180473327636719,0.00012984275817871094,0.0006866455078125,0.00020155906677246093
4,bfloat16,int32,8,4,0.0002526760101318359,6.4849853515625e-06,0.00010080337524414063,9.965896606445312e-06,0.0001232624053955078,5.726814270019531e-05,9.288787841796876e-05,0.00010404586791992187,0.00013132095336914061,0.0006964206695556641,0.00023283958435058594
4,bfloat16,int32,16,4,0.0002770185470581055,6.4373016357421875e-06,0.00010042190551757812,9.679794311523438e-06,0.00012869834899902343,5.936622619628906e-05,9.26971435546875e-05,0.00010423660278320312,0.00013680458068847655,0.0007126331329345703,0.00024523735046386717
4,bfloat16,int32,32,4,0.00033104419708251953,6.4373016357421875e-06,0.00010156631469726562,9.918212890625e-06,0.00013484954833984376,6.37054443359375e-05,9.398460388183593e-05,0.00011267662048339844,0.0001472949981689453,0.000724029541015625,0.0003061771392822266
4,bfloat16,int32,64,4,0.0014262437820434571,6.67572021484375e-06,0.00038547515869140624,1.1491775512695313e-05,0.0008502483367919921,0.00030112266540527344,0.00015859603881835939,0.00027575492858886717,0.0005362987518310547,0.0016775131225585938,0.0005917549133300781
4,bfloat16,int32,128,4,0.026286792755126954,7.963180541992187e-06,0.005566072463989258,1.0633468627929688e-05,0.012981939315795898,0.004195547103881836,0.001400136947631836,0.0030008792877197266,0.007074785232543945,0.01844959259033203,0.005117654800415039
4,bfloat16,int32,256,4,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,512,4,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,1024,4,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,2048,4,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,4096,4,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,8192,4,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,8,8,0.0002761363983154297,7.724761962890625e-06,0.00010685920715332031,1.0395050048828125e-05,0.00012679100036621093,5.8078765869140624e-05,9.608268737792969e-05,0.00012116432189941406,0.0001339435577392578,0.0007039070129394531,0.00020995140075683594
4,bfloat16,int32,16,8,0.0002832651138305664,6.580352783203125e-06,0.00010223388671875,9.822845458984376e-06,0.00013523101806640626,6.551742553710938e-05,9.336471557617188e-05,0.00010457038879394532,0.00014009475708007813,0.0007070064544677735,0.00021524429321289061
4,bfloat16,int32,32,8,0.0003907442092895508,6.628036499023438e-06,0.00010237693786621093,1.0013580322265625e-05,0.000135040283203125,6.399154663085937e-05,9.336471557617188e-05,0.00011200904846191407,0.00014863014221191406,0.0007245540618896484,0.0002513885498046875
4,bfloat16,int32,64,8,0.00388643741607666,6.771087646484375e-06,0.0003780841827392578,1.0204315185546874e-05,0.0008457660675048828,0.00030040740966796875,0.00014910697937011718,0.00028014183044433594,0.0005275249481201172,0.0016590118408203124,0.0004650115966796875
4,bfloat16,int32,128,8,0.059534883499145506,7.3909759521484375e-06,0.0054035186767578125,1.0347366333007812e-05,0.012843704223632813,0.004211139678955078,0.0013376235961914062,0.0030082225799560546,0.006902503967285156,0.017955970764160157,0.004491949081420898
4,bfloat16,int32,256,8,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,512,8,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,1024,8,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,2048,8,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,4096,8,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,8192,8,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,16,16,0.01515977382659912,9.1552734375e-06,0.00012521743774414064,1.0728836059570312e-05,0.00015583038330078126,6.771087646484375e-05,0.00010571479797363281,0.00011639595031738281,0.000146484375,0.0007498264312744141,0.00024099349975585936
4,bfloat16,int32,32,16,0.01528317928314209,1.4352798461914063e-05,0.0001552104949951172,1.2350082397460937e-05,0.00017132759094238282,6.742477416992188e-05,0.00013456344604492187,0.0017401218414306641,0.00017638206481933593,0.0007947444915771485,0.00034780502319335936
4,bfloat16,int32,64,16,0.04415173530578613,7.677078247070313e-06,0.0004154205322265625,1.0347366333007812e-05,0.0008514404296875,0.0003003597259521484,0.00015282630920410156,0.00028238296508789065,0.0005284786224365234,0.0016567230224609375,0.0004148006439208984
4,bfloat16,int32,128,16,0.7220837831497192,1.2540817260742188e-05,0.0057947635650634766,1.2445449829101563e-05,0.012848949432373047,0.004198217391967773,0.0013542652130126953,0.003011322021484375,0.006852626800537109,0.0178652286529541,0.004417848587036133
4,bfloat16,int32,256,16,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,512,16,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,1024,16,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,2048,16,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,4096,16,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
4,bfloat16,int32,8192,16,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM,OOM
2,float16,int8,4,4,0.00019185543060302735,6.4373016357421875e-06,9.665489196777343e-05,9.870529174804687e-06,0.00011849403381347656,5.536079406738281e-05,8.9263916015625e-05,9.860992431640626e-05,0.0001270771026611328,0.0006766319274902344,0.00016431808471679689
2,float16,int8,8,4,0.0001911163330078125,6.29425048828125e-06,9.608268737792969e-05,9.632110595703125e-06,0.00011920928955078125,5.5742263793945315e-05,8.935928344726563e-05,9.937286376953125e-05,0.00012612342834472656,0.0006737232208251954,0.00015583038330078126
2,float16,int8,16,4,0.0001922607421875,6.341934204101563e-06,9.584426879882812e-05,9.584426879882813e-06,0.00011858940124511718,5.507469177246094e-05,8.969306945800781e-05,9.88006591796875e-05,0.00012617111206054689,0.0006752967834472656,0.0001594066619873047
2,float16,int8,32,4,0.00020096302032470703,6.389617919921875e-06,9.756088256835937e-05,9.489059448242187e-06,0.00011992454528808594,5.5789947509765625e-05,8.983612060546875e-05,0.00010075569152832032,0.00012788772583007812,0.0006756782531738281,0.000170135498046875
2,float16,int8,64,4,0.00021541118621826172,6.4849853515625e-06,9.865760803222657e-05,1.0633468627929688e-05,0.00012068748474121093,5.6123733520507814e-05,9.088516235351562e-05,0.00010142326354980468,0.0001292705535888672,0.0006802082061767578,0.00018711090087890624
2,float16,int8,128,4,0.00023806095123291016,6.532669067382812e-06,0.00010166168212890624,1.0013580322265625e-05,0.00012159347534179688,5.621910095214844e-05,9.102821350097657e-05,0.0001010894775390625,0.00012946128845214844,0.000682830810546875,0.0002197265625
2,float16,int8,256,4,0.00028498172760009765,6.4849853515625e-06,9.899139404296875e-05,1.010894775390625e-05,0.00013675689697265626,6.098747253417969e-05,9.374618530273437e-05,0.00010128021240234375,0.00013456344604492187,0.0007028579711914062,0.0002842426300048828
2,float16,int8,512,4,0.00039019584655761717,6.4849853515625e-06,0.00010046958923339843,1.0919570922851562e-05,0.000131988525390625,6.299018859863281e-05,9.317398071289063e-05,0.00011048316955566406,0.00014514923095703124,0.00071563720703125,0.0004243373870849609
2,float16,int8,1024,4,0.000583815574645996,6.628036499023438e-06,0.00010166168212890624,1.0967254638671875e-05,0.00013570785522460939,6.3323974609375e-05,9.360313415527344e-05,0.00011034011840820313,0.00014700889587402344,0.0007222175598144531,0.0006888866424560547
2,float16,int8,2048,4,0.0009803295135498047,6.866455078125e-06,0.00010924339294433593,9.822845458984376e-06,0.00020895004272460937,9.055137634277344e-05,9.779930114746093e-05,0.00013184547424316406,0.00018210411071777343,0.0008071422576904297,0.0012339115142822265
2,float16,int8,4096,4,0.001966381072998047,6.771087646484375e-06,0.00034265518188476564,1.0633468627929688e-05,0.0008043766021728516,0.00028295516967773436,0.00016217231750488282,0.0002651214599609375,0.0005283832550048828,0.00167999267578125,0.0025491714477539062
2,float16,int8,8192,4,0.004325675964355469,6.866455078125e-06,0.0012842655181884766,1.125335693359375e-05,0.003155040740966797,0.0010484695434570313,0.00045228004455566406,0.0007804393768310547,0.001927328109741211,0.005321788787841797,0.005840969085693359
2,float16,int8,8,8,0.00019173622131347657,6.4373016357421875e-06,9.641647338867187e-05,9.5367431640625e-06,0.00011982917785644532,5.502700805664063e-05,8.931159973144532e-05,9.951591491699218e-05,0.00012712478637695314,0.0006779193878173828,0.00016508102416992187
2,float16,int8,16,8,0.00019397735595703126,6.29425048828125e-06,9.632110595703125e-05,9.72747802734375e-06,0.00011925697326660156,5.512237548828125e-05,8.935928344726563e-05,0.00010004043579101563,0.00012688636779785157,0.0006756782531738281,0.00015611648559570311
2,float16,int8,32,8,0.00019445419311523438,6.4373016357421875e-06,9.775161743164062e-05,9.489059448242187e-06,0.00011968612670898438,5.564689636230469e-05,8.997917175292968e-05,0.00010170936584472657,0.000128936767578125,0.0006771564483642578,0.00016016960144042968
2,float16,int8,64,8,0.00020105838775634765,6.4849853515625e-06,9.837150573730469e-05,9.965896606445312e-06,0.00012054443359375,5.5789947509765625e-05,9.059906005859375e-05,0.00010180473327636719,0.00012874603271484375,0.0006816864013671875,0.00017008781433105468
2,float16,int8,128,8,0.0002144336700439453,6.341934204101563e-06,0.00010004043579101563,9.965896606445312e-06,0.00012149810791015626,5.598068237304688e-05,9.093284606933593e-05,0.00010242462158203126,0.000130462646484375,0.0006814002990722656,0.00018739700317382812
2,float16,int8,256,8,0.00023910999298095703,6.4373016357421875e-06,9.837150573730469e-05,9.72747802734375e-06,0.00013360977172851562,6.299018859863281e-05,9.064674377441406e-05,0.00010161399841308593,0.00013442039489746093,0.0006958961486816407,0.00022416114807128907
2,float16,int8,512,8,0.00028362274169921873,6.389617919921875e-06,9.865760803222657e-05,1.0156631469726563e-05,0.00013294219970703126,6.237030029296876e-05,9.198188781738282e-05,0.00010762214660644531,0.00014462471008300782,0.0007078170776367188,0.0002840518951416016
2,float16,int8,1024,8,0.0003920555114746094,6.67572021484375e-06,0.00010018348693847656,1.0919570922851562e-05,0.00013327598571777344,6.3323974609375e-05,9.241104125976563e-05,0.00010995864868164062,0.0001457691192626953,0.0007145881652832031,0.0004246234893798828
2,float16,int8,2048,8,0.0005950689315795899,6.723403930664062e-06,0.00010876655578613281,1.0442733764648437e-05,0.00019207000732421876,8.387565612792969e-05,9.431838989257813e-05,0.00011963844299316407,0.00018262863159179688,0.0007833003997802735,0.00070343017578125
2,float16,int8,4096,8,0.0011402130126953124,6.771087646484375e-06,0.0003475666046142578,1.0013580322265625e-05,0.0007822513580322266,0.0002818584442138672,0.0001430511474609375,0.0002613067626953125,0.0004992485046386719,0.001595926284790039,0.0013623714447021484
2,float16,int8,8192,8,0.0654608964920044,7.62939453125e-06,0.0012595653533935547,1.0204315185546874e-05,0.0030382633209228515,0.0010387420654296875,0.00037965774536132815,0.0007727146148681641,0.0017982959747314454,0.004925441741943359,0.003432464599609375
2,float16,int8,16,16,0.00019073486328125,6.103515625e-06,9.632110595703125e-05,9.393692016601562e-06,0.00011868476867675782,5.5217742919921874e-05,9.050369262695313e-05,9.965896606445312e-05,0.0001269817352294922,0.0006719112396240234,0.00016336441040039064
2,float16,int8,32,16,0.00019278526306152344,6.389617919921875e-06,9.737014770507812e-05,9.632110595703125e-06,0.00011944770812988281,5.5456161499023436e-05,8.997917175292968e-05,0.00010094642639160156,0.00012745857238769532,0.0006779193878173828,0.0001575469970703125
2,float16,int8,64,16,0.0001947164535522461,6.29425048828125e-06,9.756088256835937e-05,9.965896606445312e-06,0.00012583732604980468,5.68389892578125e-05,9.136199951171875e-05,0.00010194778442382813,0.00012874603271484375,0.0006835460662841797,0.00016345977783203126
2,float16,int8,128,16,0.0002070188522338867,6.4849853515625e-06,9.813308715820313e-05,9.918212890625e-06,0.00012049674987792968,5.564689636230469e-05,9.11712646484375e-05,0.00010199546813964844,0.00013055801391601563,0.0006808757781982422,0.00017490386962890626
2,float16,int8,256,16,0.00021429061889648436,6.4849853515625e-06,9.80377197265625e-05,9.775161743164062e-06,0.00013561248779296874,6.451606750488282e-05,9.112358093261718e-05,0.00010204315185546875,0.0001347064971923828,0.0006978988647460937,0.00018849372863769532
2,float16,int8,512,16,0.00023758411407470703,6.532669067382812e-06,9.813308715820313e-05,9.870529174804687e-06,0.00013184547424316406,6.198883056640625e-05,9.326934814453125e-05,0.00010929107666015624,0.00014429092407226564,0.0007084846496582031,0.00021910667419433594
2,float16,int8,1024,16,0.00028383731842041016,6.4849853515625e-06,9.918212890625e-05,9.72747802734375e-06,0.00013151168823242188,6.308555603027344e-05,9.179115295410156e-05,0.00010967254638671875,0.00014524459838867189,0.0007140159606933594,0.0002856731414794922
2,float16,int8,2048,16,0.00042531490325927737,6.580352783203125e-06,9.989738464355469e-05,1.0633468627929688e-05,0.00017337799072265626,8.459091186523438e-05,9.455680847167969e-05,0.00012145042419433593,0.00018019676208496093,0.0007825851440429688,0.00044112205505371095
2,float16,int8,4096,16,0.0008546352386474609,6.771087646484375e-06,0.0002745151519775391,1.1396408081054687e-05,0.0007164478302001953,0.0002814292907714844,0.0001368999481201172,0.00025682449340820314,0.0005009651184082031,0.0015744209289550782,0.0008461475372314453
2,float16,int8,8192,16,0.0031586885452270508,6.67572021484375e-06,0.0009877204895019532,1.0251998901367188e-05,0.002770137786865234,0.0010412216186523437,0.00034732818603515624,0.0007710933685302734,0.0017386913299560548,0.004730653762817383,0.002152252197265625
3,float16,int8,4,4,0.00021278858184814453,6.580352783203125e-06,9.789466857910157e-05,9.489059448242187e-06,0.00012083053588867188,5.60760498046875e-05,9.045600891113281e-05,0.00010123252868652344,0.00012965202331542968,0.000688934326171875,0.0001834869384765625
3,float16,int8,8,4,0.0002170085906982422,6.4849853515625e-06,9.932518005371094e-05,9.72747802734375e-06,0.00011997222900390625,5.550384521484375e-05,9.026527404785157e-05,0.00010161399841308593,0.0001285076141357422,0.0006898880004882812,0.00018529891967773439
3,float16,int8,16,4,0.00022802352905273437,6.4373016357421875e-06,9.922981262207031e-05,9.775161743164062e-06,0.00012235641479492189,5.6409835815429686e-05,9.107589721679688e-05,0.00010285377502441406,0.00013017654418945312,0.0006931304931640625,0.00019807815551757811
3,float16,int8,32,4,0.0002517223358154297,6.628036499023438e-06,9.884834289550782e-05,9.870529174804687e-06,0.00012125968933105469,5.650520324707031e-05,9.183883666992187e-05,0.00010385513305664063,0.00013360977172851562,0.00069427490234375,0.00022411346435546875
3,float16,int8,64,4,0.00029671192169189453,6.580352783203125e-06,0.000101470947265625,1.0061264038085938e-05,0.0001324176788330078,6.251335144042968e-05,9.212493896484374e-05,0.00011038780212402344,0.00014543533325195312,0.0007168769836425782,0.0002769947052001953
3,float16,int8,128,4,0.0003836393356323242,6.4373016357421875e-06,0.00010137557983398437,1.2159347534179688e-05,0.00013446807861328125,6.337165832519532e-05,9.365081787109375e-05,0.00011086463928222656,0.00014820098876953126,0.0007199764251708985,0.0003794193267822266
3,float16,int8,256,4,0.0013498544692993164,6.818771362304688e-06,0.0003561973571777344,1.010894775390625e-05,0.0007848262786865235,0.00028147697448730467,0.00014238357543945314,0.0002609729766845703,0.0005048274993896485,0.0015977859497070313,0.0007265090942382812
